,genes,importance
672,DDIT4,3.8532689684328104e-05
1055,GPSM3,3.8504104324932295e-05
2470,SFPQ,3.824790066858144e-05
1273,JAZF1,3.803772098077047e-05
1759,NFKBIZ,3.800771744388788e-05
981,GAS7,3.7998381882066704e-05
1935,PHC2,3.775180018131964e-05
32,ACTR3,3.752831053429336e-05
1104,HBEGF,3.72260561891528e-05
1988,PLXND1,3.7192174986904204e-05
1975,PLEKHM1P1,3.718625421243143e-05
3013,UPP1,3.714212850151669e-05
1888,PARVB,3.703596268176109e-05
2920,TRIM38,3.6943659768400525e-05
771,EFHD2,3.693190571513289e-05
1867,P4HB,3.681531433249727e-05
2008,PPARG,3.677043806360664e-05
796,EIF4B,3.659388674137844e-05
557,COX5B,3.647624229855648e-05
1292,KDELR1,3.6428442042035426e-05
200,ATF4,3.642549134402104e-05
2858,TMOD3,3.6417439009006015e-05
742,DSE,3.634299412896385e-05
1874,PAG1,3.633279673901708e-05
1611,MS4A4E,3.62857302612999e-05
1672,NABP1,3.6227956855792134e-05
2268,RNF149,3.621456979800944e-05
225,ATP5MG,3.601638117294848e-05
1280,JUNB,3.589087892585585e-05
990,GDI2,3.577197824267993e-05
1226,IL6ST,3.560355833026886e-05
952,FSD1,3.5545370656062205e-05
164,ARHGDIB,3.54676823698157e-05
545,COPS3,3.5395180501259165e-05
3017,UQCRB,3.5376671926689434e-05
1322,KLF9,3.5361190918805026e-05
1683,NARS1,3.5249262775872656e-05
1395,LINC01882,3.5131056472216876e-05
144,APPL1,3.5130931889630686e-05
892,FBP1,3.4840165610095304e-05
2389,SAP30BP,3.4806363124846075e-05
992,GGA1,3.478778749825416e-05
2227,RGL1,3.470793684799403e-05
1997,POLE3,3.461001151103735e-05
1963,PLAUR,3.4535410803091184e-05
2287,ROMO1,3.4517796257760155e-05
1543,MIR23AHG,3.410866993431353e-05
2066,PRR5,3.39959630157026e-05
2917,TRIM22,3.3858784600635194e-05
337,CALM3,3.3833494097887014e-05
865,F13A1,3.373839692713391e-05
122,AP1B1,3.353072670273475e-05
1168,HOOK3,3.347142534263916e-05
2428,SEC61B,3.341258752456276e-05
1204,IFITM3,3.323982420500347e-05
