,genes,importance
1186,PREX1,0.0003599216565531642
351,CTCF,0.0003597430563551266
1209,PSMB1,0.00035955111785299315
272,CH17.189H20.1,0.00035933911786152823
1226,PTPN2,0.0003590315775522155
1222,PTGER2,0.00035898750862168157
1531,SPCS2,0.0003583620223358119
372,CYCS,0.00035787398462035637
1451,SIPA1,0.0003576870542983197
359,CTSC,0.00035756011460844766
1828,ZC3H13,0.00035725221591988496
277,CHD3,0.0003572190780182335
767,KDM5A,0.00035698431303483934
8,ABLIM1,0.0003568338333084429
1687,TPP2,0.0003563757084375119
663,HNRNPA0,0.00035614510489631986
959,MVD,0.0003561101294158724
34,AKT3,0.0003557981911290674
599,GPBP1,0.0003555700199172845
1039,NSD1,0.00035554908599498173
1424,SETD2,0.00035551569485694964
1017,NIPBL,0.00035478960215860374
1272,RBM5,0.0003546417460560405
405,DENND2D,0.0003545853465013611
284,CHST12,0.00035394380170108785
1546,SRPK2,0.00035379746899190997
762,KCNAB2,0.00035306732837448254
289,CIB1,0.00035303414094983455
1776,VAV3,0.00035294021533925564
465,EIF4A1,0.0003526181471951143
1721,TSPAN32,0.00035223855608306425
531,FKBP11,0.00035209602648890833
1726,TTC14,0.0003514793461222037
306,CMTM3,0.0003510988189996145
1164,PPM1G,0.0003507190963238281
1204,PRSS23,0.00035058574460313733
1648,TM9SF3,0.00035033774406359155
1385,RTF1,0.00035011110362357967
1169,PPP1R15B,0.0003499241029596854
1536,SPTAN1,0.00034950981932463864
800,KMT2C,0.00034943057815620663
303,CLPP,0.00034938811804257795
986,NCOA7,0.0003489927685390815
1759,UPF2,0.00034877614070141213
1402,SBDS,0.0003484609814408155
1574,STK38,0.00034837639409527596
1288,RHOC,0.000348068431224068
228,CD320,0.0003473445440901694
738,ITCH,0.00034720756008642243
1295,RN7SL2,0.00034715012690194003
805,KPNB1,0.0003465309074947125
789,KLRC2,0.00034649696219486416
1558,SSB,0.0003464460266057982
858,LSM8,0.0003463855137718724
742,ITGAX,0.000346281858037032
300,CLINT1,0.0003459959119622007
1292,RIF1,0.00034543980749945967
408,DENR,0.00034524632635949754
327,CPNE1,0.0003446645087005433
64,APOL6,0.00034453900666975924
1522,SOCS1,0.00034431097869874684
1345,RPL10P9,0.0003442194551506953
1313,RNMT,0.0003441427725288126
1079,PARP14,0.0003436417008435641
996,NDUFB8,0.00034330258749746113
