,genes,importance
8,ABI3,0.00031110265972703147
1154,NKTR,0.00031083217810925936
1594,SCP2,0.0003106892186402329
438,DAD1,0.0003103257347857581
1724,SP100,0.00030976464576198547
1104,MZT2B,0.00030968586677780115
1152,NIPBL,0.0003096432203520457
424,CXXC5,0.00030910849400112435
1270,PIK3IP1,0.0003088670643672707
141,ATRX,0.0003085516619330141
841,IQGAP2,0.0003084459666918798
551,EMB,0.0003080162512141203
803,IDI1,0.00030748277350973823
766,HMGN1,0.00030721246816605504
1975,UFC1,0.000307004467741863
64,ANKRD12,0.000306801007603363
1712,SNRPD2,0.000306107143525367
91,ARF6,0.000305667899897266
185,BRD7,0.000304982344568353
924,KRT10,0.00030497600609931505
1886,TNFAIP3,0.0003047035193497672
87,APRT,0.00030462369185158987
1619,SETD2,0.0003044552111092849
247,CCDC88C,0.0003042563723179504
243,CCDC69,0.0003042121169247689
838,INPP5D,0.00030417943577252545
2061,ZFX,0.00030407857472000406
732,H2AC20,0.0003038920482134619
0,AAK1,0.0003033469839105174
193,BTN3A2,0.0003032786377282053
978,LNPEP,0.0003025020001318965
1801,SYF2,0.00030228287665946563
1262,PHF20,0.0003020765214619863
1421,RASA2,0.000301688282663958
435,CYTH1,0.0003011748843696957
1734,SPN,0.0003003590341929046
1780,STK17A,0.0002999071642302421
885,KDM5A,0.00029931064530309043
1108,NAP1L4,0.0002993093157301286
2032,YME1L1,0.0002993073115876312
1811,TAF1D,0.00029860495872465403
637,FOXN3,0.0002983715918751525
1593,SCLT1,0.0002982482341791094
1137,NEIL1,0.00029746182348144726
1606,SELENOW,0.0002971455368398216
635,FOSL2,0.0002971413372325501
181,BPTF,0.0002969297186798062
1960,UBE2I,0.0002963265556689473
514,DSTN,0.00029597251705598904
199,C11orf58,0.0002956106793284583
1155,NLRC3,0.00029527329551167896
1909,TRAPPC10,0.0002949689399259879
1082,MT.ND6,0.0002949594260333936
1178,NUCKS1,0.00029425499841107905
918,KMT2E,0.0002939979919425369
1813,TAF7,0.0002939163678976662
184,BRD2,0.000293654325251991
29,ADD3,0.0002935612008300791
585,EXOSC6,0.00029327045912520204
668,GBP5,0.0002931692995365997
1366,PSMB8,0.0002930796010375976
461,DDX46,0.0002930562212824164
790,HSP90B1,0.00029260452432640214
174,BIRC6,0.0002924254159239026
1139,NFAT5,0.0002922414845816191
1597,SDF4,0.0002922295784812238
1214,PARK7,0.00029169780336157507
704,GPBP1,0.0002911398229261256
1872,TMED9,0.00029113274234291597
130,ATF7IP,0.0002911077612636448
2034,YTHDC1,0.0002906233688414705
1677,SLTM,0.00029059264887627926
9,ABLIM1,0.00029057939580420285
344,CLEC2B,0.00029030476624615856
1101,MYO9B,0.00028978465884178193
2084,ZNF652,0.0002894857988239987
670,GFOD1,0.00028947661376457827
787,HP1BP3,0.00028923049778678366
16,ACAP1,0.0002892004297895095
1318,PPP1R15B,0.00028887732769621635
1182,NUFIP2,0.0002887738340486816
1662,SLC38A1,0.00028864970909275384
1100,MYO1G,0.00028855669789488824
1512,RP11.463O12.5,0.0002885531363606436
1590,SCAF11,0.000287951609382393
1708,SNRPB,0.00028761279067948626
1626,SF3B2,0.0002872487545281734
172,BIN1,0.0002863031610714377
1652,SLA,0.00028575991766541454
1613,SEPTIN6,0.0002856974196011249
776,HNRNPD,0.0002854309751207386
1901,TPR,0.00028538296394841153
453,DDX17,0.00028529736025292575
100,ARHGAP30,0.0002849877366842258
55,AKT3,0.0002848415374443383
355,CMTM3,0.00028441607417890126
154,BAX,0.0002839673418506569
1457,RHOBTB3,0.0002832932206389315
629,FNBP1,0.00028305943730618215
815,IGFBP2,0.0002828736508195128
370,COPS9,0.00028284709360858206
1235,PDCD4,0.00028281662474943813
1140,NFATC2,0.0002826141089825597
1764,SSBP1,0.00028187473799431214
1804,SYNRG,0.00028175883552128975
1880,TMEM50A,0.00028141602947952325
1985,USP16,0.00028133293280236624
767,HMGN3,0.00028063571545698527
1368,PSMB9,0.0002804193463510574
1480,RNF19A,0.0002798870923580512
2047,ZBTB44,0.0002798462689349146
1885,TMX4,0.0002796381889868397
322,CHD2,0.00027851190315204496
1600,SEC61B,0.0002778624932739886
1472,RNF126,0.0002778295232005448
1239,PDE4D,0.00027738576278327535
2026,XRN1,0.00027733098817390864
1316,PPP1R12A,0.00027728881253986264
1374,PSMD8,0.0002772353879927076
1584,SAR1A,0.0002771933658459984
257,CCNH,0.00027677479149537676
1489,RORA,0.0002763443897869144
1637,SH3BP5,0.00027631951059116643
112,ARID4B,0.0002762104921870192
689,GOLGA4,0.00027556656028172904
1251,PET100,0.0002753548800581109
799,ICAM3,0.00027532762906803623
1721,SORL1,0.00027494581450732597
649,G3BP1,0.00027479521503953624
1615,SEPTIN9,0.00027473957628152757
1683,SMARCA5,0.0002743636543496821
1663,SLC38A2,0.00027416578609794654
1319,PPP1R18,0.00027405406856557187
2006,VPS4B,0.00027392268154613416
1089,MVD,0.00027391368463905344
216,CALR,0.0002737404831357538
1628,SFPQ,0.0002731128256800956
1407,RAB8B,0.0002730597253623021
1383,PTGER4,0.00027258659187250756
321,CHD1,0.00027209970552246167
1703,SNRK,0.00027182810165168105
1565,RSF1,0.000270907519826855
1376,PSME2,0.0002708595526641536
1759,SRSF4,0.0002708175475875413
1228,PCM1,0.0002707946867695359
1572,RWDD1,0.00027072209116087446
857,ITGAX,0.0002696474631095206
416,CUTA,0.0002694621816112302
1980,UPF2,0.00026914410905143387
778,HNRNPH1,0.0002691288897863828
1713,SNRPD3,0.0002690497462233826
1335,PREX1,0.0002688913317569934
1850,THUMPD1,0.000268889619952682
521,DYNLT1,0.00026885944145287977
873,KANSL1,0.0002687021233542746
1190,OGA,0.00026844704659275526
1818,TAPBP,0.00026840118151324555
538,EIF1AX,0.00026816938270417473
1326,PPP3CA,0.000268143586192177
1263,PHF3,0.00026810307536571064
852,ITCH,0.00026770103812835634
189,BST2,0.0002675481346900358
1866,TMC8,0.0002672702154168578
1755,SRSF10,0.000267216859801146
1049,MGAT4A,0.0002669868502749493
1196,OSBPL5,0.0002669692923228776
618,FEZ1,0.0002669312649012495
1731,SPCS3,0.0002667601394851776
280,CD320,0.0002667479943043793
992,LSM8,0.00026668116739854967
2002,VPS13C,0.0002664642102337512
547,ELF1,0.00026632689653769423
194,BUB3,0.0002658591170187654
1647,SIGLEC7,0.0002656779893801622
679,GLS,0.0002656335131863616
167,BDP1,0.0002650514237549691
663,GATAD2A,0.0002650189307595587
1486,RNPS1,0.0002649924160654686
407,CTD.3014M21.1,0.0002648230736681205
274,CD226,0.0002646834624758224
245,CCDC85B,0.0002644979980646619
82,APMAP,0.0002642914988299174
264,CCSER2,0.0002642778954392048
1622,SETX,0.0002642707533653478
51,AKAP9,0.0002640937406019115
1422,RASA3,0.00026402589017958443
793,HSPA9,0.0002640200980513516
1033,MDM4,0.00026391305521256304
299,CDK13,0.0002638098143136552
356,CNOT1,0.0002634883404755797
24,ADAMTS1,0.0002633692500870927
338,CIB1,0.0002630646460728321
1119,NCOA4,0.0002630158978336806
1858,TLE1,0.00026295359456296507
392,CSK,0.00026286755745842346
2058,ZFC3H1,0.00026191509684185825
1863,TM9SF3,0.00026159723081284006
627,FMNL1,0.00026148119094600715
1638,SH3KBP1,0.0002612874871432848
1256,PGRMC2,0.00026116872249478036
1120,NCOA7,0.0002607264019192326
1869,TMED10,0.00026058336992798624
139,ATP5IF1,0.0002604692731753685
1609,SEMA4D,0.00026041378847732854
28,ADD1,0.00026032588747239744
959,LINC01278,0.00025993357361934897
1437,RBM33,0.0002599033069186172
1566,RSRC2,0.00025983428681421454
1485,RNPEPL1,0.00025976650033079246
1740,SPTAN1,0.00025975454044718083
1949,TUT4,0.0002597387955415164
1413,RAD21,0.0002597298558201663
1539,RP5.1171I10.5,0.00025955552248221875
445,DCTN3,0.00025921655779240877
