,genes,importance
225,IRAK4,0.0005085148429645151
403,SLAIN2,0.0005081985695688701
101,ETNK1,0.000508139777784286
432,IREB2,0.0005081281374960942
455,PPIL2,0.0005070044119611875
143,ZFYVE28,0.0005064218679016367
446,DCAF7,0.0005051563646852838
514,NECAP2,0.0005047382093352976
408,CCDC88B,0.0005014070972985128
547,CA5B,0.0005000869523635778
480,UHRF2,0.0004999875032101831
542,SUPV3L1,0.000498672841631857
66,GSDMD,0.0004986313983215512
68,OTUB1,0.0004970408535863101
486,SPPL2A,0.0004968088681368516
511,PARP4,0.0004963177464082168
299,GPATCH2L,0.0004961925763415625
385,STUB1,0.0004952563726658528
545,ZBTB10,0.0004921001317850579
556,PFDN1,0.0004919576294253952
558,SH3BP2,0.000490904837792168
192,STING1,0.0004906709972460049
533,GAB3,0.00048705394321071254
150,USP14,0.00048638270939858343
160,TIA1,0.00048534798957177637
331,OTUD5,0.00048170834493930495
562,MCPH1,0.0004798419931926121
154,SFT2D2,0.0004785026094703141
183,SMARCD1,0.0004779907821634329
79,KIF13B,0.0004777685102753184
487,ZZEF1,0.0004776390946950185
464,INO80D,0.000475799953588479
555,FEZ1,0.0004756810047093055
526,HAVCR2,0.00047426240817880047
496,NDUFV1,0.0004735200176718048
554,AC006129.2,0.0004722219128790751
445,DNM1L,0.0004703565357074745
502,DLG1,0.0004695824134103743
449,PPP6R3,0.0004695188898875116
494,OSTC,0.0004684896042889104
510,IRAG2,0.000466787014892453
498,CFAP97,0.00046539855620445327
398,ANKLE2,0.00046528547405382784
485,BFAR,0.00046517826441964526
63,BLVRB,0.00046500409640288403
479,SMIM19,0.0004649916774760632
323,TNKS2,0.0004639370893960352
98,POM121,0.000462342211647374
109,NPC1,0.00046148423303223057
527,RGS3,0.00046148040061569205
194,C5orf24,0.00045904141231127576
411,CFDP1,0.00045623176866127675
140,SENP7,0.00045547426538108883
144,HERC1,0.00045278783142979677
539,SF3A1,0.0004516573910748073
553,PRKAR2A,0.0004459163898582419
379,MAL,0.0004420079083343907
239,C1GALT1,0.00044154488764905375
